post_id,post_message,post_time,post_shares,post_comments_count,post_reactions_count,comment_id,comment_from,comment_psid,comment_text,comment_time,comment_likes
261674953942913_747424917591624,"Desde que asumimos estamos trabajando en coordinación entre las Fuerzas Federales, Provinciales, la Justicia y la Municipalidad de San Isidro para garantizar la seguridad de los vecinos. En barrios vulnerables como La Cava estamos realizando operativos de saturación con más de 100 efectivos de Gendermería y vamos a reforzarlo. Hoy supervisamos este trabajo con la ministra de Seguridad de la Nación, Patricia Bullrich. También, con el Secretario de Integración Socio Urbana, Sebastián Pareja, recorrimos las obras del barrio que estaban paralizadas desde el año pasado y se van a reactivar.

Estamos trabajando todos los días para que San Isidro sea un lugar seguro y tranquilo.",2024-05-29T22:33:10+0000,0,277,630,747424917591624_502671666009774,,,"El Sr intendente prometió solucionar unas cuantas cosas para conseguir nuestros votos!!! El tema del Registro de Conducir!!! Vergonzoso!! A los mayores de 70 años nos dura 11 meses si no querés quedarte sin registro!!! Y a los mayores de 75, la fecha para el examen práctico puede ser 15 ó 20 días después de haber aprobado el teórico y psicofisico!!! Qué les pasa??? Creen que ya no necesitamos movilizarnos?? Realmente, VERGONZOSO!!!!",2024-10-02T20:28:00+0000,0
261674953942913_747424917591624,"Desde que asumimos estamos trabajando en coordinación entre las Fuerzas Federales, Provinciales, la Justicia y la Municipalidad de San Isidro para garantizar la seguridad de los vecinos. En barrios vulnerables como La Cava estamos realizando operativos de saturación con más de 100 efectivos de Gendermería y vamos a reforzarlo. Hoy supervisamos este trabajo con la ministra de Seguridad de la Nación, Patricia Bullrich. También, con el Secretario de Integración Socio Urbana, Sebastián Pareja, recorrimos las obras del barrio que estaban paralizadas desde el año pasado y se van a reactivar.

Estamos trabajando todos los días para que San Isidro sea un lugar seguro y tranquilo.",2024-05-29T22:33:10+0000,0,277,630,747424917591624_2450942398437882,,,Enserio? Hace tres fines de semana que se escuchan tiros a la noche... Da que pensar.,2024-10-02T20:13:41+0000,0
261674953942913_747424917591624,"Desde que asumimos estamos trabajando en coordinación entre las Fuerzas Federales, Provinciales, la Justicia y la Municipalidad de San Isidro para garantizar la seguridad de los vecinos. En barrios vulnerables como La Cava estamos realizando operativos de saturación con más de 100 efectivos de Gendermería y vamos a reforzarlo. Hoy supervisamos este trabajo con la ministra de Seguridad de la Nación, Patricia Bullrich. También, con el Secretario de Integración Socio Urbana, Sebastián Pareja, recorrimos las obras del barrio que estaban paralizadas desde el año pasado y se van a reactivar.

Estamos trabajando todos los días para que San Isidro sea un lugar seguro y tranquilo.",2024-05-29T22:33:10+0000,0,277,630,747424917591624_3897127940565159,,,Borrachá  q le pega a los jubilados a patadas en el orto la tendrían q sacar,2024-10-02T15:18:20+0000,0
261674953942913_747424917591624,"Desde que asumimos estamos trabajando en coordinación entre las Fuerzas Federales, Provinciales, la Justicia y la Municipalidad de San Isidro para garantizar la seguridad de los vecinos. En barrios vulnerables como La Cava estamos realizando operativos de saturación con más de 100 efectivos de Gendermería y vamos a reforzarlo. Hoy supervisamos este trabajo con la ministra de Seguridad de la Nación, Patricia Bullrich. También, con el Secretario de Integración Socio Urbana, Sebastián Pareja, recorrimos las obras del barrio que estaban paralizadas desde el año pasado y se van a reactivar.

Estamos trabajando todos los días para que San Isidro sea un lugar seguro y tranquilo.",2024-05-29T22:33:10+0000,0,277,630,747424917591624_885280169821431,,,"Che fue aver que arreglaba 
con transa la borracha.",2024-10-02T02:18:42+0000,0
261674953942913_747424917591624,"Desde que asumimos estamos trabajando en coordinación entre las Fuerzas Federales, Provinciales, la Justicia y la Municipalidad de San Isidro para garantizar la seguridad de los vecinos. En barrios vulnerables como La Cava estamos realizando operativos de saturación con más de 100 efectivos de Gendermería y vamos a reforzarlo. Hoy supervisamos este trabajo con la ministra de Seguridad de la Nación, Patricia Bullrich. También, con el Secretario de Integración Socio Urbana, Sebastián Pareja, recorrimos las obras del barrio que estaban paralizadas desde el año pasado y se van a reactivar.

Estamos trabajando todos los días para que San Isidro sea un lugar seguro y tranquilo.",2024-05-29T22:33:10+0000,0,277,630,747424917591624_1074668840988226,,,"ANDATE A CAGAR, PATO.",2024-10-02T01:51:04+0000,0
261674953942913_747424917591624,"Desde que asumimos estamos trabajando en coordinación entre las Fuerzas Federales, Provinciales, la Justicia y la Municipalidad de San Isidro para garantizar la seguridad de los vecinos. En barrios vulnerables como La Cava estamos realizando operativos de saturación con más de 100 efectivos de Gendermería y vamos a reforzarlo. Hoy supervisamos este trabajo con la ministra de Seguridad de la Nación, Patricia Bullrich. También, con el Secretario de Integración Socio Urbana, Sebastián Pareja, recorrimos las obras del barrio que estaban paralizadas desde el año pasado y se van a reactivar.

Estamos trabajando todos los días para que San Isidro sea un lugar seguro y tranquilo.",2024-05-29T22:33:10+0000,0,277,630,747424917591624_495744510120340,,,"Deterioro , descuido y desinterés  en aumento en todos los rubros. Muy desconforme con la nueva ""no gestión"".",2024-10-02T00:49:41+0000,0
261674953942913_747424917591624,"Desde que asumimos estamos trabajando en coordinación entre las Fuerzas Federales, Provinciales, la Justicia y la Municipalidad de San Isidro para garantizar la seguridad de los vecinos. En barrios vulnerables como La Cava estamos realizando operativos de saturación con más de 100 efectivos de Gendermería y vamos a reforzarlo. Hoy supervisamos este trabajo con la ministra de Seguridad de la Nación, Patricia Bullrich. También, con el Secretario de Integración Socio Urbana, Sebastián Pareja, recorrimos las obras del barrio que estaban paralizadas desde el año pasado y se van a reactivar.

Estamos trabajando todos los días para que San Isidro sea un lugar seguro y tranquilo.",2024-05-29T22:33:10+0000,0,277,630,747424917591624_869643358601454,,,X que no vienen al bajo de boulogne ayer a las 7 de la tarde 2 pibes quisieron robar cables y donde estaba el intendente o la borracha que venga al bajo,2024-10-01T23:47:28+0000,0
261674953942913_747424917591624,"Desde que asumimos estamos trabajando en coordinación entre las Fuerzas Federales, Provinciales, la Justicia y la Municipalidad de San Isidro para garantizar la seguridad de los vecinos. En barrios vulnerables como La Cava estamos realizando operativos de saturación con más de 100 efectivos de Gendermería y vamos a reforzarlo. Hoy supervisamos este trabajo con la ministra de Seguridad de la Nación, Patricia Bullrich. También, con el Secretario de Integración Socio Urbana, Sebastián Pareja, recorrimos las obras del barrio que estaban paralizadas desde el año pasado y se van a reactivar.

Estamos trabajando todos los días para que San Isidro sea un lugar seguro y tranquilo.",2024-05-29T22:33:10+0000,0,277,630,747424917591624_1563989810867078,,,Es un chiste?? Martínez es zona liberada!! Todo San Isidro esta completamente inseguro,2024-10-01T17:57:12+0000,0
261674953942913_747424917591624,"Desde que asumimos estamos trabajando en coordinación entre las Fuerzas Federales, Provinciales, la Justicia y la Municipalidad de San Isidro para garantizar la seguridad de los vecinos. En barrios vulnerables como La Cava estamos realizando operativos de saturación con más de 100 efectivos de Gendermería y vamos a reforzarlo. Hoy supervisamos este trabajo con la ministra de Seguridad de la Nación, Patricia Bullrich. También, con el Secretario de Integración Socio Urbana, Sebastián Pareja, recorrimos las obras del barrio que estaban paralizadas desde el año pasado y se van a reactivar.

Estamos trabajando todos los días para que San Isidro sea un lugar seguro y tranquilo.",2024-05-29T22:33:10+0000,0,277,630,747424917591624_1209939340088637,,,La saturación no estaría dando resultados. Pasas por La Cava y te cagan a piedrazos los vidrios del auto para chorearte.,2024-10-01T15:29:27+0000,0
261674953942913_747424917591624,"Desde que asumimos estamos trabajando en coordinación entre las Fuerzas Federales, Provinciales, la Justicia y la Municipalidad de San Isidro para garantizar la seguridad de los vecinos. En barrios vulnerables como La Cava estamos realizando operativos de saturación con más de 100 efectivos de Gendermería y vamos a reforzarlo. Hoy supervisamos este trabajo con la ministra de Seguridad de la Nación, Patricia Bullrich. También, con el Secretario de Integración Socio Urbana, Sebastián Pareja, recorrimos las obras del barrio que estaban paralizadas desde el año pasado y se van a reactivar.

Estamos trabajando todos los días para que San Isidro sea un lugar seguro y tranquilo.",2024-05-29T22:33:10+0000,0,277,630,747424917591624_730385715930203,,,"Buenos días ! Que diferencia hace ,que anden juntos paseando por barrios y les hagan fotos ,como que están en una pasarela ,si después solo quedan para el recuerdo ,no es la única gestión que hizo esto y después queda en nada o sin terminar . La inseguridad sigue en el 1 top ten ,con la pobreza y falta de todo en los barrios",2024-10-01T11:42:56+0000,0
261674953942913_747424917591624,"Desde que asumimos estamos trabajando en coordinación entre las Fuerzas Federales, Provinciales, la Justicia y la Municipalidad de San Isidro para garantizar la seguridad de los vecinos. En barrios vulnerables como La Cava estamos realizando operativos de saturación con más de 100 efectivos de Gendermería y vamos a reforzarlo. Hoy supervisamos este trabajo con la ministra de Seguridad de la Nación, Patricia Bullrich. También, con el Secretario de Integración Socio Urbana, Sebastián Pareja, recorrimos las obras del barrio que estaban paralizadas desde el año pasado y se van a reactivar.

Estamos trabajando todos los días para que San Isidro sea un lugar seguro y tranquilo.",2024-05-29T22:33:10+0000,0,277,630,747424917591624_1605432053659041,,,Nadie hace nada van para la.foto nomás,2024-10-01T11:14:18+0000,0
261674953942913_747424917591624,"Desde que asumimos estamos trabajando en coordinación entre las Fuerzas Federales, Provinciales, la Justicia y la Municipalidad de San Isidro para garantizar la seguridad de los vecinos. En barrios vulnerables como La Cava estamos realizando operativos de saturación con más de 100 efectivos de Gendermería y vamos a reforzarlo. Hoy supervisamos este trabajo con la ministra de Seguridad de la Nación, Patricia Bullrich. También, con el Secretario de Integración Socio Urbana, Sebastián Pareja, recorrimos las obras del barrio que estaban paralizadas desde el año pasado y se van a reactivar.

Estamos trabajando todos los días para que San Isidro sea un lugar seguro y tranquilo.",2024-05-29T22:33:10+0000,0,277,630,747424917591624_1020471159815820,,,Mentirosos,2024-10-01T00:35:32+0000,0
261674953942913_747424917591624,"Desde que asumimos estamos trabajando en coordinación entre las Fuerzas Federales, Provinciales, la Justicia y la Municipalidad de San Isidro para garantizar la seguridad de los vecinos. En barrios vulnerables como La Cava estamos realizando operativos de saturación con más de 100 efectivos de Gendermería y vamos a reforzarlo. Hoy supervisamos este trabajo con la ministra de Seguridad de la Nación, Patricia Bullrich. También, con el Secretario de Integración Socio Urbana, Sebastián Pareja, recorrimos las obras del barrio que estaban paralizadas desde el año pasado y se van a reactivar.

Estamos trabajando todos los días para que San Isidro sea un lugar seguro y tranquilo.",2024-05-29T22:33:10+0000,0,277,630,747424917591624_411166905351619,,,Olvidensen todo mentira como este gobierno,2024-10-01T00:32:05+0000,0
261674953942913_747424917591624,"Desde que asumimos estamos trabajando en coordinación entre las Fuerzas Federales, Provinciales, la Justicia y la Municipalidad de San Isidro para garantizar la seguridad de los vecinos. En barrios vulnerables como La Cava estamos realizando operativos de saturación con más de 100 efectivos de Gendermería y vamos a reforzarlo. Hoy supervisamos este trabajo con la ministra de Seguridad de la Nación, Patricia Bullrich. También, con el Secretario de Integración Socio Urbana, Sebastián Pareja, recorrimos las obras del barrio que estaban paralizadas desde el año pasado y se van a reactivar.

Estamos trabajando todos los días para que San Isidro sea un lugar seguro y tranquilo.",2024-05-29T22:33:10+0000,0,277,630,747424917591624_1472747963390455,,,Qué mangas de caraduras se la pasan parando a lo que no tenemos nada que ver 🤔🤔,2024-09-30T21:14:17+0000,0
261674953942913_747424917591624,"Desde que asumimos estamos trabajando en coordinación entre las Fuerzas Federales, Provinciales, la Justicia y la Municipalidad de San Isidro para garantizar la seguridad de los vecinos. En barrios vulnerables como La Cava estamos realizando operativos de saturación con más de 100 efectivos de Gendermería y vamos a reforzarlo. Hoy supervisamos este trabajo con la ministra de Seguridad de la Nación, Patricia Bullrich. También, con el Secretario de Integración Socio Urbana, Sebastián Pareja, recorrimos las obras del barrio que estaban paralizadas desde el año pasado y se van a reactivar.

Estamos trabajando todos los días para que San Isidro sea un lugar seguro y tranquilo.",2024-05-29T22:33:10+0000,0,277,630,747424917591624_2305354873139603,,,"A los que les ponen contento esto como se nota que ni salen a la calle, si yo contara todo , se nota que vivien o en Martínez o son pagos para decir que están contentos con esto, tengo un amigo de los tantos inspectores que esta en la calle y ya sacaron cuchillos a chicos que salen del colegio en pleno san isidro, a una inspectora le pagaron un cachetazo en la puerta de la municipalidad, daaaaa de que están contentos?",2024-09-30T02:30:42+0000,0
261674953942913_747424917591624,"Desde que asumimos estamos trabajando en coordinación entre las Fuerzas Federales, Provinciales, la Justicia y la Municipalidad de San Isidro para garantizar la seguridad de los vecinos. En barrios vulnerables como La Cava estamos realizando operativos de saturación con más de 100 efectivos de Gendermería y vamos a reforzarlo. Hoy supervisamos este trabajo con la ministra de Seguridad de la Nación, Patricia Bullrich. También, con el Secretario de Integración Socio Urbana, Sebastián Pareja, recorrimos las obras del barrio que estaban paralizadas desde el año pasado y se van a reactivar.

Estamos trabajando todos los días para que San Isidro sea un lugar seguro y tranquilo.",2024-05-29T22:33:10+0000,0,277,630,747424917591624_882792533379127,,,Necesitamos a Gustavo posse ❤️,2024-09-26T00:52:15+0000,0
261674953942913_747424917591624,"Desde que asumimos estamos trabajando en coordinación entre las Fuerzas Federales, Provinciales, la Justicia y la Municipalidad de San Isidro para garantizar la seguridad de los vecinos. En barrios vulnerables como La Cava estamos realizando operativos de saturación con más de 100 efectivos de Gendermería y vamos a reforzarlo. Hoy supervisamos este trabajo con la ministra de Seguridad de la Nación, Patricia Bullrich. También, con el Secretario de Integración Socio Urbana, Sebastián Pareja, recorrimos las obras del barrio que estaban paralizadas desde el año pasado y se van a reactivar.

Estamos trabajando todos los días para que San Isidro sea un lugar seguro y tranquilo.",2024-05-29T22:33:10+0000,0,277,630,747424917591624_1663170897787607,,,"Deje el marketing barato y pongase a trabajar, lindas las fotos, anoche mataron a una mujer inocente que quedo en medio de un tiroteo. 
Se nota que el gobierno municipal esta en sintonía con el nacional, la peor gestión en San Isidro sin ninguna duda.",2024-05-31T17:55:25+0000,3
261674953942913_745571521110297,"El intendente @ramonlanus hizo entrega del Gran Premio 25 de Mayo en el Hipódromo de San Isidro. Celebramos nuestra tradición acompañados de folclore, danza, comidas típicas y productos regionales.

Felicitaciones al ganador Full Keid del stud Gran Muñeca, a su Jockey Brian Enrique, al entrenador Diego Peña y a todo el equipo.",2024-05-26T14:42:59+0000,0,11,41,745571521110297_1912511465886203,,,"Al asco que es el partido e inseguro, ahora se viene la movida de cobrarles a todos seguridad e higiene y pedir habilitaciones imposibles.",2024-05-29T12:11:29+0000,0
261674953942913_745571521110297,"El intendente @ramonlanus hizo entrega del Gran Premio 25 de Mayo en el Hipódromo de San Isidro. Celebramos nuestra tradición acompañados de folclore, danza, comidas típicas y productos regionales.

Felicitaciones al ganador Full Keid del stud Gran Muñeca, a su Jockey Brian Enrique, al entrenador Diego Peña y a todo el equipo.",2024-05-26T14:42:59+0000,0,11,41,745571521110297_421287150794343,,,"Tal cual, todo el distrito mugriento, ahora sí tasas elevadas e impagables.",2024-05-27T01:05:25+0000,2
261674953942913_745571521110297,"El intendente @ramonlanus hizo entrega del Gran Premio 25 de Mayo en el Hipódromo de San Isidro. Celebramos nuestra tradición acompañados de folclore, danza, comidas típicas y productos regionales.

Felicitaciones al ganador Full Keid del stud Gran Muñeca, a su Jockey Brian Enrique, al entrenador Diego Peña y a todo el equipo.",2024-05-26T14:42:59+0000,0,11,41,745571521110297_867103255222113,,,"Manda barrenderos y que el camión que levanta las hoja y ramas, vuelva a pasar nuevamente.",2024-05-26T22:50:09+0000,2
261674953942913_745571521110297,"El intendente @ramonlanus hizo entrega del Gran Premio 25 de Mayo en el Hipódromo de San Isidro. Celebramos nuestra tradición acompañados de folclore, danza, comidas típicas y productos regionales.

Felicitaciones al ganador Full Keid del stud Gran Muñeca, a su Jockey Brian Enrique, al entrenador Diego Peña y a todo el equipo.",2024-05-26T14:42:59+0000,0,11,41,745571521110297_973483784488085,,,Arregle las calles sr intendente !!!,2024-05-26T18:30:25+0000,1
261674953942913_745571521110297,"El intendente @ramonlanus hizo entrega del Gran Premio 25 de Mayo en el Hipódromo de San Isidro. Celebramos nuestra tradición acompañados de folclore, danza, comidas típicas y productos regionales.

Felicitaciones al ganador Full Keid del stud Gran Muñeca, a su Jockey Brian Enrique, al entrenador Diego Peña y a todo el equipo.",2024-05-26T14:42:59+0000,0,11,41,745571521110297_832230368753216,,,"Este Señor al que todos apoyamos porque creímos que seria mejor que lo anterior, da vergüenza ajena de como esta San isidro, nos hemos transformado en el peor partido de la zona norte, basura por todos lados, iluminaciones que dan lastima, abandono total de todas las instalaciones municipales, asaltos por todos lados que nadie dice nada n comenta y tapan con la mano con la mentira de un partido seguro, ni hablar de los campos de deportes, las piletas de natación de que tanta gente utiliza, todavía están inutilizables para el invierno, como por ejemplo el Campo n° 1, VERGUENZA le tendría que dar, que tenemos que ir a clubes a pagar para poder nadar, como ir al Club Social de Béccar. Si tiene un poco de caradurez me gustaría que me conteste este Sr. que nos engaño a todos e inclusive cuando nos visito al Club Prado de los jubilados haciendo campaña para que lo votemos.",2024-06-04T21:46:28+0000,0
261674953942913_745571521110297,"El intendente @ramonlanus hizo entrega del Gran Premio 25 de Mayo en el Hipódromo de San Isidro. Celebramos nuestra tradición acompañados de folclore, danza, comidas típicas y productos regionales.

Felicitaciones al ganador Full Keid del stud Gran Muñeca, a su Jockey Brian Enrique, al entrenador Diego Peña y a todo el equipo.",2024-05-26T14:42:59+0000,0,11,41,745571521110297_315980471552612,,,Gran tradición,2024-05-27T18:11:23+0000,0
261674953942913_745571521110297,"El intendente @ramonlanus hizo entrega del Gran Premio 25 de Mayo en el Hipódromo de San Isidro. Celebramos nuestra tradición acompañados de folclore, danza, comidas típicas y productos regionales.

Felicitaciones al ganador Full Keid del stud Gran Muñeca, a su Jockey Brian Enrique, al entrenador Diego Peña y a todo el equipo.",2024-05-26T14:42:59+0000,0,11,41,745571521110297_1495341544753945,,,Para cuando habilitan los natatorios,2024-05-27T14:57:02+0000,0
261674953942913_745571521110297,"El intendente @ramonlanus hizo entrega del Gran Premio 25 de Mayo en el Hipódromo de San Isidro. Celebramos nuestra tradición acompañados de folclore, danza, comidas típicas y productos regionales.

Felicitaciones al ganador Full Keid del stud Gran Muñeca, a su Jockey Brian Enrique, al entrenador Diego Peña y a todo el equipo.",2024-05-26T14:42:59+0000,0,11,41,745571521110297_487109137182659,,,👏👏,2024-05-27T18:14:13+0000,0
261674953942913_745571521110297,"El intendente @ramonlanus hizo entrega del Gran Premio 25 de Mayo en el Hipódromo de San Isidro. Celebramos nuestra tradición acompañados de folclore, danza, comidas típicas y productos regionales.

Felicitaciones al ganador Full Keid del stud Gran Muñeca, a su Jockey Brian Enrique, al entrenador Diego Peña y a todo el equipo.",2024-05-26T14:42:59+0000,0,11,41,745571521110297_1169348854089642,,,👏👏👏👏👏,2024-05-27T18:08:48+0000,0
261674953942913_745571521110297,"El intendente @ramonlanus hizo entrega del Gran Premio 25 de Mayo en el Hipódromo de San Isidro. Celebramos nuestra tradición acompañados de folclore, danza, comidas típicas y productos regionales.

Felicitaciones al ganador Full Keid del stud Gran Muñeca, a su Jockey Brian Enrique, al entrenador Diego Peña y a todo el equipo.",2024-05-26T14:42:59+0000,0,11,41,745571521110297_1598208944082037,,,Que vuelva Gustavo posse,2024-06-30T12:57:03+0000,0
261674953942913_745571521110297,"El intendente @ramonlanus hizo entrega del Gran Premio 25 de Mayo en el Hipódromo de San Isidro. Celebramos nuestra tradición acompañados de folclore, danza, comidas típicas y productos regionales.

Felicitaciones al ganador Full Keid del stud Gran Muñeca, a su Jockey Brian Enrique, al entrenador Diego Peña y a todo el equipo.",2024-05-26T14:42:59+0000,0,11,41,745571521110297_465558932510150,,,"Cambia la luz en lamadrid 385, vereda del arenaza, chanta",2024-05-27T20:06:28+0000,0
261674953942913_744596104541172,"“Los combatientes de Malvinas son héroes de nuestro país, que inspiran en su valentía, amor y servicio a la Patria. Vamos a recordar siempre su coraje y sacrificio”, dijo el intendente @ramonlanus. 

Hoy acompañamos a la Prefectura Naval Argentina de San Isidro que realizó un homenaje al guardacostas GC-83 Río Iguazú que operó en la guerra de las Malvinas. En el acto se entonó el Himno Nacional, se colocaron ofrendas florales al pie de las imágenes de los héroes caídos y recibieron reconocimiento el Prefecto General Félix Raúl Riccillo, Prefecto Mayor Osvaldo Aguirre, Ayudante Mayor Oscar Marcirio De Los Santos y el Ayudante Mayor Raúl Ibáñez. Nos acompañó José Gómez Centurión, vecino de San Isidro y héroe, que rescató dos cañones antiaéreos del fondo del mar, lo que nos permitió contar con defenza antiaérea en la Batalla de Darwin.",2024-05-24T22:40:21+0000,0,3,34,744596104541172_1175003327014894,,,"Don Ramón tiene que gestionar, el municipio está DETERIORÁNDOSE con tasas altas. Lo único que hizo fue glorificarse de comprar guantes baratos para el hospital. Está haciendo lo mismo que los K colgarse en todo para decir que hacían algo como en este caso un recordatorio de la prefectura a sus compañeros. RESUMO, NO hay GESTIÓN ni BAJA de impuestos sino todo lo contrario. Tendría que mirar los municipios vecinos e intentar al menos aprender algo.",2024-05-25T19:04:55+0000,0
261674953942913_744596104541172,"“Los combatientes de Malvinas son héroes de nuestro país, que inspiran en su valentía, amor y servicio a la Patria. Vamos a recordar siempre su coraje y sacrificio”, dijo el intendente @ramonlanus. 

Hoy acompañamos a la Prefectura Naval Argentina de San Isidro que realizó un homenaje al guardacostas GC-83 Río Iguazú que operó en la guerra de las Malvinas. En el acto se entonó el Himno Nacional, se colocaron ofrendas florales al pie de las imágenes de los héroes caídos y recibieron reconocimiento el Prefecto General Félix Raúl Riccillo, Prefecto Mayor Osvaldo Aguirre, Ayudante Mayor Oscar Marcirio De Los Santos y el Ayudante Mayor Raúl Ibáñez. Nos acompañó José Gómez Centurión, vecino de San Isidro y héroe, que rescató dos cañones antiaéreos del fondo del mar, lo que nos permitió contar con defenza antiaérea en la Batalla de Darwin.",2024-05-24T22:40:21+0000,0,3,34,744596104541172_973285271008171,,,🇦🇷🇦🇷🇦🇷🇦🇷🇦🇷🇦🇷👏,2024-05-27T21:04:14+0000,0
261674953942913_744467397887376,"PROMESA A LA BANDERA 2024
Invitamos a todos los alumnos de cuarto grado a prometer lealtad a nuestra Bandera Nacional, acompañados por sus familias, docentes y directivos, el 18 de junio a las 9:30 am en el Hipódromo de San Isidro.

Si sos docente o directivo confirma la participación de tu institución ingresando al siguiente link: bit.ly/PROMESABANDERA",2024-05-24T16:51:54+0000,0,14,178,744467397887376_464096359440967,,,🇦🇷🇦🇷🇦🇷🇦🇷,2024-05-24T18:10:25+0000,0
261674953942913_744467397887376,"PROMESA A LA BANDERA 2024
Invitamos a todos los alumnos de cuarto grado a prometer lealtad a nuestra Bandera Nacional, acompañados por sus familias, docentes y directivos, el 18 de junio a las 9:30 am en el Hipódromo de San Isidro.

Si sos docente o directivo confirma la participación de tu institución ingresando al siguiente link: bit.ly/PROMESABANDERA",2024-05-24T16:51:54+0000,0,14,178,744467397887376_946115523974673,,,Inviten a los colegios es una iniciativa divina! Mi nena jura la bandera,2024-05-25T18:25:56+0000,0
261674953942913_744467397887376,"PROMESA A LA BANDERA 2024
Invitamos a todos los alumnos de cuarto grado a prometer lealtad a nuestra Bandera Nacional, acompañados por sus familias, docentes y directivos, el 18 de junio a las 9:30 am en el Hipódromo de San Isidro.

Si sos docente o directivo confirma la participación de tu institución ingresando al siguiente link: bit.ly/PROMESABANDERA",2024-05-24T16:51:54+0000,0,14,178,744467397887376_819941846244018,,,La promesa a la bandera es un acto escolar. No es politico,2024-05-24T20:16:27+0000,1
261674953942913_744467397887376,"PROMESA A LA BANDERA 2024
Invitamos a todos los alumnos de cuarto grado a prometer lealtad a nuestra Bandera Nacional, acompañados por sus familias, docentes y directivos, el 18 de junio a las 9:30 am en el Hipódromo de San Isidro.

Si sos docente o directivo confirma la participación de tu institución ingresando al siguiente link: bit.ly/PROMESABANDERA",2024-05-24T16:51:54+0000,0,14,178,744467397887376_1493052824671319,,,Es cierto que se suspende para el 24 de junio???,2024-06-17T23:36:51+0000,1
261674953942913_744467397887376,"PROMESA A LA BANDERA 2024
Invitamos a todos los alumnos de cuarto grado a prometer lealtad a nuestra Bandera Nacional, acompañados por sus familias, docentes y directivos, el 18 de junio a las 9:30 am en el Hipódromo de San Isidro.

Si sos docente o directivo confirma la participación de tu institución ingresando al siguiente link: bit.ly/PROMESABANDERA",2024-05-24T16:51:54+0000,0,14,178,744467397887376_1509223766636142,,,Bueno se debe hacer el 20/06 para guardar la  tradición porque si no se hace una mezcla en la cabeza del niño .,2024-06-20T17:11:22+0000,0
261674953942913_744467397887376,"PROMESA A LA BANDERA 2024
Invitamos a todos los alumnos de cuarto grado a prometer lealtad a nuestra Bandera Nacional, acompañados por sus familias, docentes y directivos, el 18 de junio a las 9:30 am en el Hipódromo de San Isidro.

Si sos docente o directivo confirma la participación de tu institución ingresando al siguiente link: bit.ly/PROMESABANDERA",2024-05-24T16:51:54+0000,0,14,178,744467397887376_7594284817355214,,,Se Jura a la Bandera Argentina!🇦🇷🇦🇷🇦🇷🇦🇷,2024-05-24T16:58:35+0000,0
261674953942913_744467397887376,"PROMESA A LA BANDERA 2024
Invitamos a todos los alumnos de cuarto grado a prometer lealtad a nuestra Bandera Nacional, acompañados por sus familias, docentes y directivos, el 18 de junio a las 9:30 am en el Hipódromo de San Isidro.

Si sos docente o directivo confirma la participación de tu institución ingresando al siguiente link: bit.ly/PROMESABANDERA",2024-05-24T16:51:54+0000,0,14,178,744467397887376_1195125098293253,,,"Alguien sabe algo, de la suspension de la promesa a la bandera???",2024-06-18T10:56:16+0000,0
261674953942913_744467397887376,"PROMESA A LA BANDERA 2024
Invitamos a todos los alumnos de cuarto grado a prometer lealtad a nuestra Bandera Nacional, acompañados por sus familias, docentes y directivos, el 18 de junio a las 9:30 am en el Hipódromo de San Isidro.

Si sos docente o directivo confirma la participación de tu institución ingresando al siguiente link: bit.ly/PROMESABANDERA",2024-05-24T16:51:54+0000,0,14,178,744467397887376_1011091713987768,,,Cambiaron de lugar? Antes se realizaba en el Colegio Marin,2024-05-25T05:06:23+0000,0
261674953942913_744467397887376,"PROMESA A LA BANDERA 2024
Invitamos a todos los alumnos de cuarto grado a prometer lealtad a nuestra Bandera Nacional, acompañados por sus familias, docentes y directivos, el 18 de junio a las 9:30 am en el Hipódromo de San Isidro.

Si sos docente o directivo confirma la participación de tu institución ingresando al siguiente link: bit.ly/PROMESABANDERA",2024-05-24T16:51:54+0000,0,14,178,744467397887376_429515333305303,,,La promesa a la bandera no se hacia el 20/6??,2024-05-27T00:28:30+0000,0
261674953942913_744467397887376,"PROMESA A LA BANDERA 2024
Invitamos a todos los alumnos de cuarto grado a prometer lealtad a nuestra Bandera Nacional, acompañados por sus familias, docentes y directivos, el 18 de junio a las 9:30 am en el Hipódromo de San Isidro.

Si sos docente o directivo confirma la participación de tu institución ingresando al siguiente link: bit.ly/PROMESABANDERA",2024-05-24T16:51:54+0000,0,14,178,744467397887376_910836167468098,,,Cual es la dirección del lugar x donde tiene la entrada para ése evento? Alguien sabe,2024-06-17T22:17:22+0000,0
261674953942913_744467397887376,"PROMESA A LA BANDERA 2024
Invitamos a todos los alumnos de cuarto grado a prometer lealtad a nuestra Bandera Nacional, acompañados por sus familias, docentes y directivos, el 18 de junio a las 9:30 am en el Hipódromo de San Isidro.

Si sos docente o directivo confirma la participación de tu institución ingresando al siguiente link: bit.ly/PROMESABANDERA",2024-05-24T16:51:54+0000,0,14,178,744467397887376_756349503375857,,,"Piede ser que se suspendio y se paso para el 24/6???
Alguien sabe???",2024-06-17T23:39:23+0000,0
